freq,power
13.537454958467809,2.5203530902244564e-8
13.557451199174555,9.989140790230495e-9
13.577447439881302,2.626454381928692e-8
13.597443680588048,1.391977601998881e-8
13.617439921294796,4.058087344693342e-9
13.637436162001542,4.696816273524623e-9
13.657432402708292,6.7115877055487615e-9
13.677428643415038,5.770234568328297e-9
13.697424884121785,7.0721706839242264e-9
13.717421124828531,4.398672205451894e-9
13.73741736553528,1.29311074515468e-9
13.757413606242025,1.431209697541084e-8
13.777409846948775,4.5919845738119823e-10
13.79740608765552,2.513936334618317e-8
13.817402328362268,1.3049724568135273e-9
13.837398569069014,5.574592648903607e-9
13.857394809775762,2.0428909974757156e-8
13.877391050482508,1.8483315765304062e-9
13.897387291189256,2.320209488055967e-8
13.917383531896002,8.263174990231664e-9
13.937379772602752,4.5609733352936276e-8
13.957376013309498,1.4690089823976877e-7
13.977372254016245,2.952646697324944e-7
13.997368494722991,1.0219692191621246e-5
14.017364735429739,1.6224652533512483e-5
14.037360976136485,5.195670305277168e-7
14.057357216843235,1.687230132656858e-8
14.07735345754998,5.025035477265015e-8
14.097349698256728,4.23878475792793e-8
14.117345938963474,5.301475019847402e-8
14.137342179670222,1.0645840222033353e-9
14.157338420376968,5.06762062279259e-10
14.177334661083716,1.3701431769847115e-9
14.197330901790462,9.003294207269515e-9
14.217327142497211,1.3941405345076492e-9
14.237323383203957,1.2641788741505177e-8
14.257319623910705,3.6956581683530095e-10
14.277315864617451,1.0076168298390243e-8
